Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.443278,1449.962499,1597.534644,1569.739433,1489.689635,1417.868805,1258.136333,1012.105192,935.9680914,872.7091855,991.2301007,835.2602988,635.7662418,635.7089635,779.9771307,878.6182021,1047.502769,1366.017225,1826.932206,2300.77148,3065.611623,3887.241412,2542.997136,2965.142365,3569.757027,3855.42128,4029.715504,3104.658296,2124.662666,2187.731997,2640.675677,3095.173581
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,192.8565359,175.1868724,180.9105235,185.0134694,204.2761166,221.7138857,237.3748896,235.3724914,241.5144387,263.607164,282.1239492,301.4367331,336.644446,427.4868297,536.6484666,580.557194,619.3514055,680.8743601,714.5713105,854.5235419,970.3406161,1040.487067,1007.435621,973.2265285,995.5452456,1032.806032,1053.986209,1037.4745,1116.005055,1147.336216,1296.521997,1411.955274,1358.959605,1454.948455,1563.199327,1728.70976,1862.581952,1965.024557,1923.957561,1802.760838,1967.254501,1976.506824,1966.447598,2187.84824,2607.266135,3115.726879,3677.355764,4541.514267,5514.190473,5270.589377,6344.152969,7533.005863,8009.525571,8448.564499,8651.290227,8032.489459,7921.734348,8663.27389,9200.453954
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,489.3516888,601.7032367,656.713479,584.2914118,741.2436075,701.7049786,664.438865,580.9713151,574.3472965,717.1396651,760.588689,996.0887734,775.9873347,1404.724068,1448.325811,1250.199041,1290.630457,1440.226655,1707.483212,2479.958227,3485.991103,3764.835616,3107.400832,1716.185494,1620.936729,1571.306,1940.215706,2415.903719,2676.541231,2732.294612,2990.364248,3578.284729,4082.531892,4720.991306,5458.86395,5985.105857,6317.565767,7329.853491,7713.618771,7250.259428,6875.021328,6284.4559,4090.899267,3624.198052,4120.556611,5226.937806,5887.848703,7026.511491,9091.079039,9451.932449,11992.01663,14236.68119,15171.58466,16973.67421,16831.97294,15613.76427,15387.14403,16437.24487,17277.97011
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5234.296666,5609.3826,6094.01799,6726.358956,7225.69136,7801.456664,8592.253537,9452.576519,10564.94822,11674.18631,12574.79151,13976.10975,14433.78773,15543.89372,17121.22548,18236.82773,19071.22719,20038.9411,21417.01193,22857.15443,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.139,32853.67698,34513.5615,36334.90878,37133.24281,38023.16111,39496.48588,41712.80107,44114.74778,46298.73144,47975.96768,48382.55845,47099.98047,48466.82338,49883.11398,51603.49726,53106.90977,55032.958,56803.47243,57904.20196,59927.92983,62641.0141
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192061,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1377.08214,1564.966945,1740.468298,1907.561704,2492.336643,2615.025134,2567.799418,1826.56704,1532.371639
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,161.3613468,170.3791373,174.5002698,162.8093197,173.3995647,175.6543632,185.2624862,180.4023598,173.1294128,185.892283,203.8471312,219.1652532,298.1795963,322.3795153,347.9846097,347.4437574,339.1436828,505.1448998,616.4804551,713.4678685,818.7691628,1006.403376,1112.494165,1186.576497,1301.081989,1393.620512,1528.713579,1657.891408,1884.191723,2005.631798,2236.288774,2364.437626,2574.841233,2650.188506,2678.671406,2925.056523,3070.031338,3223.226285,3465.829184,3625.89458,3676.439642,3985.683402,4272.860898,4447.743813,4810.298503,5070.512702,5625.35139,6307.214096,6415.809617,6232.719361,6292.789829,6242.193281,6390.314389,6639.621791,6684.803622,6921.40975,7041.560804,7149.630866,7377.678832
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,955.4461834,970.3563984,1023.355588,1077.402694,864.4716824,869.5352917,876.1539264,892.8791201,937.5977951,930.9257068,1014.45353,1105.623337,1155.404267,1367.911285,2036.43769,2082.310355,2314.990669,2593.076117,2737.001481,3270.600765,3893.698629,4252.33534,4228.901856,4108.479507,3555.806233,3577.781986,3398.13198,2634.220684,3220.86243,2270.958154,2475.380473,2661.033454,2938.161769,2857.938524,2720.367569,3529.589611,3151.269278,3758.844934,3921.718979,4127.107938,4842.037202,4986.675586,3700.879593,3272.615024,4325.696756,5504.976824,6833.377894,8454.466743,11432.74386,11765.10018,13825.35809,10955.34991,12985.50533,12456.71245,16054.49051,,,,
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30126.25564,31823.12499,35024.47749,40929.79512,41560.9342,44333.06566,39207.00375,38771.27439,40043.19017,39144.16577,37849.72872,34819.14775,33573.09703,34797.14047,35931.54125,35938.02439,
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,231.4523276,422.780318,575.4627008,390.4121815,94.56473098,95.18825018,138.4474544,139.2001366,182.3084018,221.1291812,276.8126665,324.1472069,348.0173981,348.3243262,362.9195028,390.0933261,404.8078662,430.0528671,480.5797992,546.9096058,687.4797356,784.3724223,906.2841981,1149.424642,1217.268555,1317.890706,1525.115988,1735.141276,1886.671896,2030.261955,2085.101484,2192.214539,2365.621666,2563.820731
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1059.617014,981.1948523,833.014783,808.4735277,886.6006474,1066.940818,951.6440955,892.4500678,961.4572789,1066.255474,1011.822417,1080.67245,1253.151528,1264.049655,1177.386158,1335.902498,1390.966323,1427.759013,1462.890229,1473.710174,1478.494057,1470.572265,1363.113016,1354.186169,1580.542444,1788.087167,1887.226576,2049.618856,2398.612625,2705.597658,2649.618144,2966.857116,3264.537017,3133.090209,3124.233078,3088.258303,2721.635936,2830.965284,2976.107116,3033.408146
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,451.0624389,462.9079261,488.5596702,515.3294958,553.347388,590.3301901,627.1644342,654.0290875,691.4824296,745.6720331,803.3005099,869.7126497,983.6680794,1177.03543,1331.631223,1455.849281,1555.447594,1728.062496,2003.398867,2286.649255,2530.230099,2575.259005,2505.991157,2511.102097,2561.049714,2643.846636,3070.342576,3431.696546,3772.793098,3871.901135,4279.8633,4459.241477,4662.433778,4665.283935,4936.022971,5407.78431,5448.520912,5352.562654,5267.557817,5389.865496,5491.574348,5389.090562,5526.28659,6123.386072,6811.135194,7287.249268,7801.883178,8684.285797,9413.603054,8820.884818,9538.844659,10473.69223,10589.22672,10764.2402,10928.96142,10217.54402,10248.11112,10768.96336,11296.78256
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,770.2872914,706.4187606,685.7287647,597.3634164,628.786181,694.0261681,824.2617577,758.8527215,772.5058491,765.8506279,799.4624531,796.5754773,1310.645942,1322.319565,1460.047151,1659.085896,1559.147665,1490.900625,1542.066736,1557.01718,1633.035432,1909.122171,2353.548219,2574.176629,2811.338548,3026.546343,3514.798344,3039.508484,3458.188715,3946.173084,4237.01463,4219.909738,4188.733679,4155.279353,4043.694,4307.805464,4392.467755
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.762401,1490.361033,1413.532587,1638.104739,2086.537325,2147.464271,2237.126598,2685.986222,3254.820269,3209.694109,3283.510304,3736.363217,3600.673475,3876.958302,4054.721339,3574.543333,3697.121677,3948.08815,4281.292329
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.247874,482.0606889,498.9634588,393.7392321,291.4721525,285.5695548,374.0114314,428.06081,384.4998469,451.5711388,554.4486334,550.3602417,579.8529205,620.3827587,709.9653061,832.8444886,921.4184439,1017.292001,1229.246843,1116.084594,1334.784845,1374.621313,1446.53628,1607.152275,1674.002766,1608.744312,1139.870568,963.494721,944.4084994
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,443.0011331,454.9530959,473.0023444,511.4872272,548.9851813,584.692612,621.2086486,675.1220794,711.2118703,780.6106184,834.5364103,897.1510757,917.3863271,1225.016805,1499.090332,1512.78665,1416.652266,1535.057496,1722.157809,2071.60691,2905.933723,3055.575022,2742.808399,2864.660051,2759.926875,2117.834647,2451.278935,3131.839439,3371.180799,3587.600771,3139.991338,3285.9725,3479.083565,3388.772426,3445.228451,3751.838812,3494.423528,3549.550287,3154.011743,3081.561941,3032.439519,2668.365565,2502.277005,3751.282813,4833.702345,5381.540924,5602.011044,6095.622439,5760.805287,5862.79734,7328.615629,8007.412846,7501.378614,6828.989393,6428.267261,5733.122569,5262.052886,6120.5068,6339.574354
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,232.1888669,220.0421367,212.5781231,213.8964406,242.3843325,303.2819104,343.3734835,360.2016181,409.7753493,485.872618,436.7687128,390.5794189,427.8190428,491.111959,653.2775974,529.7424134,537.2206872,469.5938458,514.4916246,587.9452397,654.4112307,639.5429552,637.5461992,496.1970646,408.7783471,329.5116232,232.5389571,307.8726326,488.7444134,511.3213376,408.7695347,409.7275736,376.4987744,378.1254719,412.2609845,418.5150707,385.1524409,448.3702068,358.5558862,335.7123907,345.6895544,382.9411785,382.2421724,435.4580833,538.5915064,702.7409406,1047.919187,1124.290586,1394.000608,1159.907762,1489.45907,1672.94983,1763.094184,1878.903489,1763.056239,1332.194321,1280.578447,1534.865371,1539.900158
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,278.8136991,280.8289505,276.6887808,277.4797151,281.5584401,293.3088536,277.2338721,292.2704106,299.3986328,341.984651,356.2296015,397.7950448,471.9371523,563.0329825,654.4146217,694.5324939,664.1024494,650.1556051,627.967027,723.1065319,901.4991448,1043.746833,1073.063847,940.557839,741.875867,635.0060586,675.8068483,707.5754657,793.4495805,816.0767657,841.9729898,809.0521248,619.372594,591.7201625,611.865711,623.2099674,741.0957267,731.9483797,544.9841629,580.0707181,563.0577411,568.3859092,530.5305794,478.007405,482.9984113,476.5553236,447.8549242,431.7871883,356.6933497,771.5987859,948.3318545,1093.654002,1304.969802,1430.000818,1434.89934,1445.071062,1464.583529,1602.403507,2146.996385
